Time	Channel A  550ms
(ms)	(V)

81.93629000	0.10804540
81.93831000	0.12757900
81.94032000	0.13734590
81.94234000	0.14222930
81.94435000	0.11781220
81.94637000	0.11781220
81.94839000	0.13246250
81.95040000	0.12757900
81.95242000	0.13734590
81.95444000	0.13246250
81.95645000	0.11781220
81.95847000	0.11292880
81.96049000	0.11781220
81.96250000	0.11781220
81.96452000	0.09827860
81.96654000	0.12757900
81.96854000	0.12757900
81.97057000	0.11781220
81.97258000	0.08851178
81.97459000	0.09339519
81.97662000	0.10804540
81.97863000	0.09827860
81.98064000	0.08362837
81.98266000	0.09339519
81.98468000	0.10316200
81.98669000	0.09339519
81.98871000	0.11781220
81.99072000	0.09827860
81.99274000	0.11781220
81.99476000	0.11781220
81.99677000	0.13246250
81.99879000	0.12269560
82.00081000	0.10804540
82.00282000	0.13734590
82.00484000	0.11781220
82.00685000	0.12269560
82.00887000	0.11781220
82.01089000	0.10804540
82.01290000	0.09827860
82.01492000	0.12757900
82.01693000	0.10316200
82.01895000	0.11781220
82.02096000	0.12757900
82.02298000	0.10804540
82.02500000	0.11781220
82.02701000	0.11292880
82.02903000	0.13246250
82.03104000	0.13246250
82.03306000	0.11781220
82.03508000	0.10316200
82.03709000	0.14711270
82.03911000	0.11781220
82.04112000	0.10804540
82.04314000	0.10804540
82.04515000	0.12269560
82.04717000	0.10804540
82.04919000	0.09339519
82.05120000	0.10804540
82.05322000	0.11292880
82.05524000	0.10316200
82.05725000	0.09827860
82.05927000	0.12269560
82.06129000	0.12269560
82.06330000	0.12757900
82.06532000	0.12757900
82.06733000	0.12269560
82.06934000	0.11292880
82.07137000	0.11781220
82.07338000	0.13734590
82.07539000	0.13734590
82.07742000	0.14222930
82.07942000	0.11781220
82.08144000	0.12269560
82.08347000	0.12269560
82.08547000	0.11292880
82.08749000	0.12757900
82.08951000	0.12269560
82.09152000	0.09827860
82.09354000	0.12269560
82.09556000	0.14222930
82.09757000	0.11781220
82.09959000	0.13734590
82.10161000	0.13734590
82.10361000	0.12757900
82.10564000	0.14711270
82.10766000	0.11292880
82.10966000	0.10804540
82.11169000	0.13246250
82.11370000	0.10316200
82.11572000	0.13246250
82.11773000	0.14222930
82.11975000	0.13734590
82.12177000	0.12757900
82.12378000	0.13734590
82.12580000	0.14222930
82.12781000	0.12269560
82.12983000	0.11781220
82.13184000	0.14711270
82.13386000	0.12269560
82.13588000	0.11292880
82.13789000	0.12757900
82.13991000	0.09827860
82.14192000	0.11781220
82.14394000	0.11292880
82.14596000	0.12757900
82.14797000	0.12757900
82.14999000	0.11292880
82.15200000	0.13246250
82.15402000	0.11781220
82.15603000	0.13246250
82.15805000	0.12757900
82.16007000	0.13246250
82.16208000	0.12269560
82.16410000	0.12757900
82.16611000	0.14222930
82.16813000	0.14222930
82.17015000	0.12757900
82.17216000	0.11781220
82.17418000	0.12269560
82.17619000	0.10316200
82.17822000	0.11781220
82.18022000	0.11292880
82.18224000	0.11292880
82.18427000	0.10804540
82.18627000	0.11292880
82.18829000	0.12269560
82.19031000	0.12269560
82.19232000	0.10316200
82.19434000	0.12269560
82.19636000	0.12269560
82.19837000	0.10804540
82.20039000	0.09827860
82.20241000	0.08851178
82.20441000	0.10804540
82.20644000	0.12757900
82.20846000	0.11781220
82.21046000	0.11781220
82.21249000	0.11292880
82.21450000	0.12757900
82.21651000	0.13734590
82.21854000	0.14222930
82.22055000	0.14711270
82.22256000	0.12757900
82.22458000	0.14222930
82.22659000	0.13246250
82.22861000	0.12269560
82.23063000	0.12269560
82.23264000	0.14711270
82.23466000	0.13734590
82.23668000	0.12269560
82.23869000	0.13734590
82.24071000	0.13734590
82.24273000	0.13246250
82.24474000	0.14222930
82.24676000	0.12269560
82.24877000	0.11292880
82.25079000	0.13246250
82.25280000	0.10804540
82.25482000	0.11292880
82.25684000	0.13246250
82.25885000	0.10804540
82.26087000	0.12757900
82.26288000	0.11292880
82.26490000	0.12757900
82.26692000	0.11292880
82.26893000	0.12269560
82.27095000	0.11781220
82.27296000	0.12757900
82.27498000	0.13246250
82.27699000	0.11292880
82.27901000	0.13246250
82.28103000	0.10804540
82.28304000	0.12757900
82.28506000	0.12757900
82.28707000	0.10316200
82.28909000	0.11292880
82.29111000	0.10804540
82.29312000	0.11292880
82.29514000	0.12269560
82.29716000	0.10804540
82.29917000	0.09339519
82.30119000	0.10804540
82.30321000	0.10316200
82.30522000	0.13246250
82.30724000	0.12757900
82.30925000	0.11781220
82.31126000	0.10804540
82.31329000	0.11781220
82.31530000	0.10804540
82.31731000	0.12269560
82.31934000	0.12269560
82.32134000	0.11292880
82.32336000	0.12757900
82.32538000	0.14711270
82.32739000	0.12269560
82.32941000	0.13246250
82.33143000	0.13734590
82.33344000	0.16176290
82.33546000	0.13734590
82.33748000	0.15199610
82.33949000	0.12757900
82.34151000	0.14222930
82.34353000	0.14711270
82.34554000	0.13246250
82.34756000	0.14711270
82.34957000	0.14711270
82.35159000	0.13246250
82.35361000	0.15199610
82.35562000	0.14711270
82.35764000	0.13734590
82.35965000	0.13246250
82.36167000	0.13734590
82.36369000	0.13246250
82.36570000	0.14711270
82.36772000	0.13734590
82.36973000	0.12757900
82.37175000	0.15687950
82.37376000	0.15199610
82.37578000	0.14711270
82.37780000	0.15687950
82.37981000	0.14711270
82.38183000	0.14711270
82.38384000	0.14222930
82.38586000	0.14711270
82.38788000	0.13246250
82.38989000	0.11292880
82.39191000	0.12757900
82.39392000	0.10316200
82.39594000	0.12269560
82.39795000	0.11292880
82.39997000	0.12269560
82.40199000	0.10316200
82.40400000	0.14222930
82.40602000	0.12757900
82.40804000	0.13734590
82.41005000	0.12757900
82.41207000	0.14222930
82.41409000	0.12269560
82.41610000	0.13246250
82.41811000	0.13734590
82.42014000	0.15199610
82.42214000	0.13246250
82.42416000	0.11292880
82.42619000	0.12757900
82.42819000	0.13246250
82.43021000	0.14711270
82.43223000	0.14222930
82.43424000	0.16176290
82.43626000	0.14711270
82.43828000	0.13246250
82.44029000	0.14222930
82.44231000	0.13734590
82.44433000	0.12269560
82.44633000	0.12757900
82.44836000	0.11292880
82.45038000	0.11781220
82.45238000	0.11292880
82.45441000	0.11292880
82.45642000	0.12757900
82.45844000	0.12757900
82.46046000	0.11781220
82.46247000	0.13734590
82.46449000	0.12757900
82.46650000	0.13246250
82.46851000	0.11292880
82.47053000	0.12757900
82.47255000	0.12757900
82.47456000	0.10316200
82.47658000	0.10804540
82.47860000	0.11292880
82.48061000	0.11781220
82.48263000	0.10804540
82.48465000	0.09339519
82.48666000	0.11292880
82.48868000	0.14222930
82.49069000	0.13734590
82.49271000	0.12757900
82.49472000	0.13246250
82.49674000	0.12757900
82.49876000	0.12757900
82.50077000	0.12757900
82.50279000	0.13246250
82.50480000	0.14222930
82.50682000	0.12757900
82.50884000	0.12757900
82.51085000	0.13246250
82.51287000	0.12269560
82.51488000	0.13246250
82.51690000	0.13246250
82.51891000	0.13734590
82.52094000	0.13246250
82.52295000	0.12269560
82.52496000	0.12757900
82.52699000	0.12269560
82.52899000	0.11781220
82.53101000	0.11292880
82.53304000	0.12269560
82.53504000	0.13246250
82.53706000	0.13246250
82.53908000	0.13246250
82.54109000	0.12269560
82.54311000	0.13734590
82.54512000	0.13734590
82.54714000	0.14711270
82.54916000	0.14711270
82.55117000	0.14711270
82.55318000	0.13734590
82.55521000	0.13734590
82.55722000	0.11781220
82.55923000	0.13734590
82.56126000	0.14711270
82.56326000	0.11781220
82.56528000	0.13734590
82.56730000	0.14711270
82.56931000	0.12757900
82.57133000	0.14222930
82.57335000	0.13246250
82.57536000	0.12269560
82.57738000	0.13246250
82.57940000	0.12757900
82.58141000	0.12269560
82.58343000	0.12757900
82.58545000	0.13246250
82.58746000	0.12269560
82.58948000	0.15199610
82.59149000	0.13246250
82.59351000	0.14711270
82.59553000	0.14222930
82.59754000	0.13246250
82.59956000	0.12757900
82.60157000	0.12757900
82.60359000	0.13246250
82.60560000	0.14222930
82.60762000	0.11781220
82.60964000	0.14222930
82.61165000	0.10804540
82.61367000	0.12269560
82.61568000	0.12269560
82.61770000	0.12757900
82.61972000	0.11292880
82.62173000	0.13246250
82.62375000	0.13246250
82.62576000	0.13734590
82.62778000	0.13246250
82.62979000	0.14222930
82.63181000	0.13246250
82.63383000	0.13734590
82.63584000	0.12269560
82.63786000	0.11781220
82.63987000	0.10804540
82.64189000	0.10316200
82.64391000	0.11781220
82.64592000	0.10804540
82.64794000	0.09339519
82.64996000	0.10804540
82.65197000	0.10804540
82.65398000	0.10316200
82.65601000	0.10804540
82.65802000	0.10316200
82.66003000	0.12269560
82.66206000	0.09827860
82.66406000	0.11292880
82.66608000	0.10316200
82.66811000	0.12269560
82.67011000	0.12269560
82.67213000	0.11292880
82.67415000	0.11781220
82.67616000	0.09339519
82.67818000	0.11781220
82.68020000	0.10316200
82.68221000	0.11292880
82.68423000	0.10316200
82.68625000	0.10316200
82.68826000	0.10316200
82.69028000	0.09827860
82.69230000	0.11781220
82.69431000	0.09827860
82.69633000	0.13246250
82.69834000	0.11292880
82.70036000	0.11292880
82.70237000	0.11292880
82.70438000	0.12269560
82.70641000	0.11781220
82.70842000	0.09827860
82.71043000	0.11292880
82.71245000	0.10804540
82.71447000	0.12269560
82.71648000	0.12269560
82.71850000	0.11292880
82.72052000	0.12757900
82.72253000	0.12269560
82.72455000	0.10804540
82.72656000	0.10804540
82.72858000	0.11292880
82.73060000	0.09339519
82.73261000	0.13246250
82.73463000	0.10804540
82.73664000	0.12269560
82.73866000	0.11781220
82.74068000	0.10804540
82.74269000	0.11781220
82.74471000	0.13246250
82.74672000	0.11292880
82.74874000	0.11292880
82.75076000	0.10316200
82.75277000	0.10316200
82.75479000	0.12269560
82.75681000	0.12269560
82.75882000	0.13734590
82.76083000	0.13246250
82.76286000	0.12269560
82.76487000	0.11292880
82.76688000	0.12269560
82.76891000	0.13734590
82.77091000	0.11781220
82.77293000	0.12269560
82.77495000	0.11292880
82.77696000	0.13734590
82.77898000	0.12269560
82.78100000	0.10316200
82.78301000	0.09827860
82.78503000	0.11781220
82.78704000	0.10316200
82.78906000	0.10804540
82.79108000	0.11292880
82.79309000	0.12269560
82.79510000	0.09827860
82.79713000	0.08851178
82.79913000	0.09827860
82.80116000	0.09339519
82.80318000	0.10316200
82.80518000	0.10316200
82.80721000	0.09339519
82.80922000	0.12757900
82.81123000	0.11781220
82.81326000	0.11292880
82.81527000	0.12757900
82.81728000	0.12757900
82.81930000	0.13734590
82.82132000	0.14222930
82.82333000	0.14222930
82.82535000	0.12757900
82.82737000	0.14711270
82.82938000	0.13734590
82.83140000	0.12757900
82.83341000	0.11292880
82.83543000	0.13246250
82.83745000	0.11781220
82.83946000	0.12757900
82.84148000	0.12757900
82.84349000	0.13734590
82.84551000	0.11781220
82.84752000	0.11781220
82.84954000	0.08851178
82.85156000	0.12269560
82.85357000	0.12269560
82.85559000	0.09827860
82.85760000	0.11292880
82.85962000	0.11292880
82.86164000	0.11292880
82.86365000	0.12269560
82.86567000	0.10316200
82.86768000	0.10804540
82.86970000	0.11781220
82.87171000	0.10316200
82.87373000	0.12757900
82.87575000	0.14222930
82.87776000	0.12757900
82.87978000	0.12757900
82.88179000	0.13246250
82.88381000	0.12269560
82.88583000	0.12757900
82.88784000	0.13246250
82.88986000	0.12757900
82.89188000	0.14222930
82.89389000	0.09827860
82.89590000	0.13246250
82.89793000	0.12757900
82.89994000	0.13734590
82.90195000	0.11292880
82.90398000	0.13734590
82.90598000	0.14711270
82.90800000	0.14222930
82.91003000	0.15199610
82.91203000	0.13734590
82.91405000	0.13734590
82.91607000	0.13734590
82.91808000	0.11781220
82.92010000	0.12757900
82.92212000	0.13246250
82.92413000	0.09339519
82.92615000	0.09827860
82.92817000	0.10316200
82.93018000	0.08851178
82.93220000	0.10804540
82.93422000	0.09339519
82.93623000	0.11292880
82.93825000	0.12757900
82.94026000	0.11292880
82.94228000	0.10804540
82.94429000	0.10804540
82.94630000	0.11292880
82.94833000	0.09339519
82.95034000	0.12269560
82.95235000	0.09827860
82.95437000	0.10804540
82.95639000	0.10804540
82.95840000	0.11781220
82.96042000	0.10316200
82.96244000	0.11292880
82.96445000	0.11781220
82.96647000	0.09339519
82.96848000	0.11292880
82.97050000	0.11292880
82.97252000	0.11292880
82.97453000	0.10804540
82.97655000	0.12269560
82.97856000	0.14222930
82.98058000	0.12269560
82.98260000	0.13734590
82.98461000	0.11292880
82.98663000	0.12269560
82.98864000	0.12269560
82.99066000	0.14711270
82.99268000	0.12757900
82.99469000	0.14711270
82.99671000	0.12269560
82.99873000	0.14222930
83.00074000	0.14222930
83.00275000	0.11781220
83.00478000	0.11781220
83.00678000	0.11781220
83.00880000	0.12269560
83.01083000	0.12269560
83.01283000	0.11781220
83.01485000	0.12269560
83.01687000	0.10316200
83.01888000	0.12269560
83.02090000	0.14711270
83.02291000	0.11292880
83.02493000	0.11781220
83.02695000	0.14222930
83.02896000	0.13734590
83.03098000	0.13734590
83.03300000	0.11292880
83.03501000	0.12269560
83.03703000	0.10316200
83.03905000	0.12757900
83.04105000	0.13734590
83.04308000	0.14711270
83.04510000	0.11781220
83.04710000	0.14222930
83.04913000	0.14711270
83.05114000	0.15199610
83.05315000	0.15199610
83.05517000	0.12757900
83.05719000	0.14222930
83.05920000	0.15199610
83.06122000	0.15199610
83.06324000	0.14222930
83.06525000	0.13734590
83.06727000	0.14711270
83.06929000	0.15199610
83.07130000	0.14222930
83.07332000	0.15199610
83.07533000	0.12757900
83.07735000	0.13734590
83.07936000	0.15687950
83.08138000	0.15199610
83.08340000	0.14711270
83.08541000	0.14222930
83.08743000	0.13734590
83.08944000	0.16176290
83.09146000	0.15687950
83.09348000	0.16176290
83.09549000	0.15687950
83.09751000	0.16176290
83.09953000	0.16664630
83.10154000	0.17152970
83.10355000	0.16664630
83.10557000	0.15199610
83.10759000	0.14711270
83.10960000	0.13246250
83.11162000	0.13246250
83.11363000	0.14222930
83.11565000	0.13246250
83.11767000	0.08851178
83.11968000	0.13246250
83.12170000	0.11292880
83.12371000	0.12269560
83.12573000	0.12757900
83.12775000	0.11292880
83.12976000	0.12269560
83.13178000	0.12757900
83.13380000	0.09827860
83.13581000	0.10804540
83.13783000	0.12269560
83.13985000	0.12757900
83.14186000	0.12757900
83.14388000	0.13734590
83.14590000	0.13734590
83.14790000	0.10804540
83.14993000	0.12757900
83.15194000	0.10316200
83.15395000	0.12757900
83.15598000	0.12757900
83.15799000	0.11781220
83.16000000	0.10804540
83.16202000	0.11781220
83.16404000	0.12269560
83.16605000	0.13246250
83.16807000	0.12269560
83.17009000	0.12757900
83.17210000	0.13734590
83.17412000	0.10316200
83.17613000	0.12757900
83.17815000	0.10804540
83.18017000	0.13734590
83.18217000	0.12757900
83.18420000	0.12269560
83.18621000	0.11292880
83.18822000	0.13734590
83.19025000	0.13246250
83.19226000	0.13734590
83.19427000	0.13246250
83.19629000	0.12269560
83.19831000	0.12269560
83.20032000	0.10804540
83.20234000	0.13246250
83.20436000	0.13734590
83.20637000	0.11781220
83.20839000	0.12269560
83.21040000	0.13246250
83.21242000	0.14222930
83.21444000	0.13246250
83.21645000	0.12757900
83.21847000	0.12757900
83.22048000	0.15199610
83.22250000	0.12757900
83.22451000	0.13734590
83.22653000	0.14222930
83.22855000	0.15199610
83.23056000	0.14711270
83.23258000	0.12269560
83.23460000	0.12757900
83.23661000	0.12757900
83.23863000	0.12269560
83.24065000	0.12757900
83.24266000	0.12757900
83.24467000	0.11781220
83.24670000	0.10804540
83.24870000	0.12269560
83.25072000	0.12757900
83.25275000	0.12269560
83.25475000	0.14711270
83.25677000	0.13734590
83.25879000	0.12757900
83.26080000	0.13246250
83.26283000	0.12269560
83.26483000	0.13734590
83.26685000	0.12269560
83.26887000	0.11781220
83.27088000	0.14222930
83.27290000	0.11292880
83.27492000	0.12757900
83.27693000	0.09827860
83.27895000	0.13246250
83.28097000	0.11292880
